chrom1	start1	end1	symbol	chrom2	start2	end2	overlap
chr7	142752867	142753020	PRSS1	chr7	142748793	142759722	153
chr7	142752867	142753020	PRSS1	chr7	142750365	142759461	153
chr7	142752867	142753020	PRSS1	chr7	142731559	142758689	153
chr7	152205105	152205225	KMT2C	chr7	152204334	152292473	120
chr7	152207299	152207428	KMT2C	chr7	152204334	152292473	129
chr7	152220522	152220735	KMT2C	chr7	152204334	152292473	213
chr7	152220522	152220735	KMT2C	chr7	152210938	152241379	213
chr7	152220522	152220735	KMT2C	chr7	152211884	152241379	213
chr7	152222000	152222066	KMT2C	chr7	152204334	152292473	66
chr7	152222000	152222066	KMT2C	chr7	152210938	152241379	66
chr7	152222000	152222066	KMT2C	chr7	152211884	152241379	66
chr7	152222572	152222682	KMT2C	chr7	152204334	152292473	110
chr7	152222572	152222682	KMT2C	chr7	152210938	152241379	110
chr7	152222572	152222682	KMT2C	chr7	152211884	152241379	110
chr7	152224014	152224179	KMT2C	chr7	152204334	152292473	165
chr7	152224014	152224179	KMT2C	chr7	152210938	152241379	165
chr7	152224014	152224179	KMT2C	chr7	152211884	152241379	165
chr7	152224434	152224616	KMT2C	chr7	152204334	152292473	182
chr7	152224434	152224616	KMT2C	chr7	152210938	152241379	182
chr7	152224434	152224616	KMT2C	chr7	152211884	152241379	182
chr7	152229922	152230027	KMT2C	chr7	152204334	152292473	105
chr7	152229922	152230027	KMT2C	chr7	152210938	152241379	105
chr7	152229922	152230027	KMT2C	chr7	152211884	152241379	105
chr7	152229922	152230027	KMT2C	chr7	152229199	152260358	105
chr7	152230219	152230321	KMT2C	chr7	152204334	152292473	102
chr7	152230219	152230321	KMT2C	chr7	152210938	152241379	102
chr7	152230219	152230321	KMT2C	chr7	152211884	152241379	102
chr7	152230219	152230321	KMT2C	chr7	152229199	152260358	102
chr7	152235816	152235933	KMT2C	chr7	152204334	152292473	117
chr7	152235816	152235933	KMT2C	chr7	152210938	152241379	117
chr7	152235816	152235933	KMT2C	chr7	152211884	152241379	117
chr7	152235816	152235933	KMT2C	chr7	152229199	152260358	117
chr7	152238706	152238826	KMT2C	chr7	152204334	152292473	120
chr7	152238706	152238826	KMT2C	chr7	152210938	152241379	120
chr7	152238706	152238826	KMT2C	chr7	152211884	152241379	120
chr7	152238706	152238826	KMT2C	chr7	152229199	152260358	120
chr7	152247901	152248620	KMT2C	chr7	152204334	152292473	719
chr7	152247901	152248620	KMT2C	chr7	152229199	152260358	719
chr7	152249875	152249953	KMT2C	chr7	152204334	152292473	78
chr7	152249875	152249953	KMT2C	chr7	152229199	152260358	78
chr7	152250852	152250966	KMT2C	chr7	152204334	152292473	114
chr7	152250852	152250966	KMT2C	chr7	152229199	152260358	114
chr7	152251938	152252090	KMT2C	chr7	152204334	152292473	152
chr7	152251938	152252090	KMT2C	chr7	152229199	152260358	152
chr7	152252545	152252715	KMT2C	chr7	152204334	152292473	170
chr7	152252545	152252715	KMT2C	chr7	152229199	152260358	170
chr7	152263015	152263130	KMT2C	chr7	152204334	152292473	115
chr7	152265037	152265209	KMT2C	chr7	152204334	152292473	172
chr7	152273704	152273867	KMT2C	chr7	152204334	152292473	163
chr7	152273704	152273867	KMT2C	chr7	152270188	152292473	163
chr7	152435625	152435786	KMT2C	chr7	152429461	152454433	161
chr8	31083698	31083779	WRN	chr8	31082636	31084015	81
chr8	31085165	31085246	WRN	chr8	31084038	31085482	81
chr8	53968103	53968112	TCEA1	chr8	53966555	53968114	9
chr8	116847499	116847691	RAD21	chr8	116845938	116847688	189
chr9	77721322	77721513	GNAQ	chr9	77717484	77721514	191
chr9	128694640	128694664	SET	chr9	128694638	128696385	24
chr9	128694640	128694664	SET	chr9	128694638	128696389	24
chr9	128694640	128694664	SET	chr9	128694663	128696387	1
chr10	21586293	21586348	MLLT10	chr10	21559450	21600000	55
chr10	21595330	21595440	MLLT10	chr10	21559450	21600000	110
chr10	21595330	21595440	MLLT10	chr10	21588826	21600000	110
chr10	46006591	46006597	NCOA4	chr10	46005087	46011208	6
chr10	46006591	46006597	NCOA4	chr10	46005088	46006602	6
chr10	46009146	46009212	NCOA4	chr10	46005087	46011208	66
chr10	46009410	46009551	NCOA4	chr10	46005087	46011208	141
chr10	46010222	46011206	NCOA4	chr10	46005087	46011208	984
chr10	79703609	79703991	NUTM2B	chr10	79700041	79715207	382
chr10	79703609	79703991	NUTM2B	chr10	79703013	79715195	382
chr10	79703609	79703991	NUTM2B	chr10	79694506	79876515	382
chr10	79703609	79703991	NUTM2B	chr10	79680210	79715207	382
chr10	79706041	79706741	NUTM2B	chr10	79700041	79715207	700
chr10	79706041	79706741	NUTM2B	chr10	79703013	79715195	700
chr10	79706041	79706741	NUTM2B	chr10	79694506	79876515	700
chr10	79706041	79706741	NUTM2B	chr10	79680210	79715207	700
chr10	79708698	79708827	NUTM2B	chr10	79700041	79715207	129
chr10	79708698	79708827	NUTM2B	chr10	79703013	79715195	129
chr10	79708698	79708827	NUTM2B	chr10	79694506	79876515	129
chr10	79708698	79708827	NUTM2B	chr10	79680210	79715207	129
chr10	79709799	79709939	NUTM2B	chr10	79700041	79715207	140
chr10	79709799	79709939	NUTM2B	chr10	79703013	79715195	140
chr10	79709799	79709939	NUTM2B	chr10	79694506	79876515	140
chr10	79709799	79709939	NUTM2B	chr10	79680210	79715207	140
chr10	79710381	79710764	NUTM2B	chr10	79700041	79715207	383
chr10	79710381	79710764	NUTM2B	chr10	79703013	79715195	383
chr10	79710381	79710764	NUTM2B	chr10	79694506	79876515	383
chr10	79710381	79710764	NUTM2B	chr10	79680210	79715207	383
chr10	79711249	79711366	NUTM2B	chr10	79700041	79715207	117
chr10	79711249	79711366	NUTM2B	chr10	79703013	79715195	117
chr10	79711249	79711366	NUTM2B	chr10	79694506	79876515	117
chr10	79711249	79711366	NUTM2B	chr10	79680210	79715207	117
chr10	79711699	79712485	NUTM2B	chr10	79700041	79715207	786
chr10	79711699	79712485	NUTM2B	chr10	79703013	79715195	786
chr10	79711699	79712485	NUTM2B	chr10	79694506	79876515	786
chr10	79711699	79712485	NUTM2B	chr10	79680210	79715207	786
chr10	86923375	86923506	BMPR1A	chr10	86923373	86924706	131
chr10	86923375	86923506	BMPR1A	chr10	86923373	86925182	131
chr10	86923593	86923719	BMPR1A	chr10	86923373	86924706	126
chr10	86923593	86923719	BMPR1A	chr10	86923373	86925182	126
chr10	87225830	87226212	NUTM2A	chr10	87216733	87237440	382
chr10	87225830	87226212	NUTM2A	chr10	87222270	87237440	382
chr10	87225830	87226212	NUTM2A	chr10	87225234	87237420	382
chr10	87225830	87226212	NUTM2A	chr10	87216733	87392812	382
chr10	87228262	87228962	NUTM2A	chr10	87216733	87237440	700
chr10	87228262	87228962	NUTM2A	chr10	87222270	87237440	700
chr10	87228262	87228962	NUTM2A	chr10	87225234	87237420	700
chr10	87228262	87228962	NUTM2A	chr10	87216733	87392812	700
chr10	87230919	87231048	NUTM2A	chr10	87216733	87237440	129
chr10	87230919	87231048	NUTM2A	chr10	87222270	87237440	129
chr10	87230919	87231048	NUTM2A	chr10	87225234	87237420	129
chr10	87230919	87231048	NUTM2A	chr10	87216733	87392812	129
chr10	87232020	87232160	NUTM2A	chr10	87216733	87237440	140
chr10	87232020	87232160	NUTM2A	chr10	87222270	87237440	140
chr10	87232020	87232160	NUTM2A	chr10	87225234	87237420	140
chr10	87232020	87232160	NUTM2A	chr10	87216733	87392812	140
chr10	87232602	87232985	NUTM2A	chr10	87216733	87237440	383
chr10	87232602	87232985	NUTM2A	chr10	87222270	87237440	383
chr10	87232602	87232985	NUTM2A	chr10	87225234	87237420	383
chr10	87232602	87232985	NUTM2A	chr10	87216733	87392812	383
chr10	87233472	87233589	NUTM2A	chr10	87216733	87237440	117
chr10	87233472	87233589	NUTM2A	chr10	87222270	87237440	117
chr10	87233472	87233589	NUTM2A	chr10	87225234	87237420	117
chr10	87233472	87233589	NUTM2A	chr10	87216733	87392812	117
chr10	87233922	87234708	NUTM2A	chr10	87216733	87237440	786
chr10	87233922	87234708	NUTM2A	chr10	87222270	87237440	786
chr10	87233922	87234708	NUTM2A	chr10	87225234	87237420	786
chr10	87233922	87234708	NUTM2A	chr10	87216733	87392812	786
chr10	87965286	87965472	PTEN	chr10	87965284	87966558	186
chr10	87965286	87965472	PTEN	chr10	87965326	87966376	146
chr10	95045809	95045951	CYP2C8	chr10	95044624	95046250	142
chr10	128101257	128101701	MKI67	chr10	128101256	128103581	444
chr10	128102578	128109423	MKI67	chr10	128101256	128103581	1003
chr11	14279336	14279424	RRAS2	chr11	14277921	14279427	88
chr11	57816296	57816308	CTNND1	chr11	57816295	57818445	12
chr11	61795361	61796504	FEN1	chr11	61795338	61797238	1143
chr11	117167420	117167699	PAFAH1B2	chr11	117167424	117171045	275
chr12	21470193	21470346	RECQL	chr12	21468503	21471250	153
chr12	21470968	21471098	RECQL	chr12	21468503	21471250	130
chr12	25209794	25209911	KRAS	chr12	25205248	25209914	117
chr12	27633396	27633460	PPFIBP1	chr12	27617077	27657452	64
chr12	27634909	27635115	PPFIBP1	chr12	27617077	27657452	206
chr12	27646061	27646148	PPFIBP1	chr12	27617077	27657452	87
chr12	27647728	27647842	PPFIBP1	chr12	27617077	27657452	114
chr12	27650009	27650141	PPFIBP1	chr12	27617077	27657452	132
chr12	27654721	27654814	PPFIBP1	chr12	27617077	27657452	93
chr12	27655142	27655235	PPFIBP1	chr12	27617077	27657452	93
chr12	27656615	27656730	PPFIBP1	chr12	27617077	27657452	115
chr12	31791758	31792166	H3F3C	chr12	31790612	31792177	408
chr12	92144079	92144447	BTG1	chr12	92143127	92144449	368
chr12	123407492	123407703	KMT5A	chr12	123407491	123409350	211
chr12	131960619	131961954	EP400	chr12	131960843	131961912	1069
chr13	26403955	26404081	CDK8	chr13	26403954	26405214	126
chr13	28303166	28303368	FLT1	chr13	28300404	28303368	202
chr13	35040932	35041164	NBEA	chr13	35034492	35072694	232
chr13	35040932	35041164	NBEA	chr13	35034492	35072696	232
chr13	35040932	35041164	NBEA	chr13	35040089	35072696	232
chr13	35044946	35045047	NBEA	chr13	35034492	35072694	101
chr13	35044946	35045047	NBEA	chr13	35034492	35072696	101
chr13	35044946	35045047	NBEA	chr13	35040089	35072696	101
chr13	35045305	35045401	NBEA	chr13	35034492	35072694	96
chr13	35045305	35045401	NBEA	chr13	35034492	35072696	96
chr13	35045305	35045401	NBEA	chr13	35040089	35072696	96
chr13	35048562	35048684	NBEA	chr13	35034492	35072694	122
chr13	35048562	35048684	NBEA	chr13	35034492	35072696	122
chr13	35048562	35048684	NBEA	chr13	35040089	35072696	122
chr13	35050268	35050395	NBEA	chr13	35034492	35072694	127
chr13	35050268	35050395	NBEA	chr13	35034492	35072696	127
chr13	35050268	35050395	NBEA	chr13	35040089	35072696	127
chr13	35056009	35056129	NBEA	chr13	35034492	35072694	120
chr13	35056009	35056129	NBEA	chr13	35034492	35072696	120
chr13	35056009	35056129	NBEA	chr13	35040089	35072696	120
chr13	35056009	35056129	NBEA	chr13	35054881	35072696	120
chr13	35056009	35056129	NBEA	chr13	35055571	35062119	120
chr13	35058716	35058863	NBEA	chr13	35034492	35072694	147
chr13	35058716	35058863	NBEA	chr13	35034492	35072696	147
chr13	35058716	35058863	NBEA	chr13	35040089	35072696	147
chr13	35058716	35058863	NBEA	chr13	35054881	35072696	147
chr13	35058716	35058863	NBEA	chr13	35055571	35062119	147
chr13	35058716	35058863	NBEA	chr13	35057839	35062119	147
chr13	35069907	35070105	NBEA	chr13	35034492	35072694	198
chr13	35069907	35070105	NBEA	chr13	35034492	35072696	198
chr13	35069907	35070105	NBEA	chr13	35040089	35072696	198
chr13	35069907	35070105	NBEA	chr13	35054881	35072696	198
chr13	35070718	35070852	NBEA	chr13	35034492	35072694	134
chr13	35070718	35070852	NBEA	chr13	35034492	35072696	134
chr13	35070718	35070852	NBEA	chr13	35040089	35072696	134
chr13	35070718	35070852	NBEA	chr13	35054881	35072696	134
chr13	35098296	35098405	NBEA	chr13	35094512	35107423	109
chr13	35098296	35098405	NBEA	chr13	35094512	35133766	109
chr13	35109289	35109442	NBEA	chr13	35094512	35133766	153
chr13	35110809	35110978	NBEA	chr13	35094512	35133766	169
chr13	35117413	35117493	NBEA	chr13	35094512	35133766	80
chr13	35118227	35118290	NBEA	chr13	35094512	35133766	63
chr13	35118376	35118474	NBEA	chr13	35094512	35133766	98
chr13	35123481	35123574	NBEA	chr13	35094512	35133766	93
chr13	91907936	91908057	GPC5	chr13	91897065	91915771	121
chr13	91907936	91908057	GPC5	chr13	91897818	91915771	121
chr13	91907936	91908057	GPC5	chr13	91907534	91915771	121
chr14	32090669	32094386	ARHGAP5	chr14	32090498	32094386	3717
chr14	32154620	32154948	ARHGAP5	chr14	32154617	32156367	328
chr14	91969672	91969893	TRIP11	chr14	91966003	91969895	221
chr14	95090497	95090663	DICER1	chr14	95086229	95090665	166
chr15	49483150	49483254	FGF7	chr15	49472100	49490297	104
chr15	49483150	49483254	FGF7	chr15	49476047	49490295	104
chr15	49483150	49483254	FGF7	chr15	49476777	49488297	104
chr15	49483150	49483254	FGF7	chr15	49476782	49490297	104
chr15	49483150	49483254	FGF7	chr15	49477794	49488297	104
chr15	49484309	49484504	FGF7	chr15	49472100	49490297	195
chr15	49484309	49484504	FGF7	chr15	49476047	49490295	195
chr15	49484309	49484504	FGF7	chr15	49476777	49488297	195
chr15	49484309	49484504	FGF7	chr15	49476782	49490297	195
chr15	49484309	49484504	FGF7	chr15	49477794	49488297	195
chr15	50465046	50465191	USP8	chr15	50465043	50467122	145
chr15	74595610	74595774	ARID3B	chr15	74595608	74598046	164
chr15	75384263	75384437	SIN3A	chr15	75383135	75386986	174
chr15	75384263	75384437	SIN3A	chr15	75383140	75386978	174
chr15	75384263	75384437	SIN3A	chr15	75383183	75386986	174
chr15	75384263	75384437	SIN3A	chr15	75383301	75385628	174
chr15	75384263	75384437	SIN3A	chr15	75381921	75386978	174
chr16	2538112	2538136	PDPK1	chr16	2534141	2584844	24
chr16	2557702	2557963	PDPK1	chr16	2534141	2584844	261
chr16	2561479	2561522	PDPK1	chr16	2534141	2584844	43
chr16	2561770	2561908	PDPK1	chr16	2534141	2584844	138
chr16	2565552	2565697	PDPK1	chr16	2534141	2584844	145
chr16	2566355	2566453	PDPK1	chr16	2534141	2584844	98
chr16	2577424	2577500	PDPK1	chr16	2534141	2584844	76
chr16	2581294	2581363	PDPK1	chr16	2534141	2584844	69
chr16	2581606	2581703	PDPK1	chr16	2534141	2584844	97
chr16	2583411	2583585	PDPK1	chr16	2534141	2584844	174
chr16	12042896	12043077	SNX29	chr16	12029237	12053597	181
chr16	12046383	12046454	SNX29	chr16	12029237	12053597	71
chr16	12048371	12048620	SNX29	chr16	12029237	12053597	249
chr16	12051846	12052222	SNX29	chr16	12029237	12053597	376
chr16	18858169	18858290	SMG1	chr16	18856339	18888447	121
chr16	18858169	18858290	SMG1	chr16	18856340	18926598	121
chr16	18858169	18858290	SMG1	chr16	18856340	18931015	121
chr16	18858169	18858290	SMG1	chr16	18856342	18881895	121
chr16	18858169	18858290	SMG1	chr16	18856342	18907694	121
chr16	18858169	18858290	SMG1	chr16	18856345	18907694	121
chr16	18859021	18859181	SMG1	chr16	18856339	18888447	160
chr16	18859021	18859181	SMG1	chr16	18856340	18926598	160
chr16	18859021	18859181	SMG1	chr16	18856340	18931015	160
chr16	18859021	18859181	SMG1	chr16	18856342	18881895	160
chr16	18859021	18859181	SMG1	chr16	18856342	18907694	160
chr16	18859021	18859181	SMG1	chr16	18856345	18907694	160
chr16	18859555	18859703	SMG1	chr16	18856339	18888447	148
chr16	18859555	18859703	SMG1	chr16	18856340	18926598	148
chr16	18859555	18859703	SMG1	chr16	18856340	18931015	148
chr16	18859555	18859703	SMG1	chr16	18856342	18881895	148
chr16	18859555	18859703	SMG1	chr16	18856342	18907694	148
chr16	18859555	18859703	SMG1	chr16	18856345	18907694	148
chr16	18860666	18860776	SMG1	chr16	18856339	18888447	110
chr16	18860666	18860776	SMG1	chr16	18856340	18926598	110
chr16	18860666	18860776	SMG1	chr16	18856340	18931015	110
chr16	18860666	18860776	SMG1	chr16	18856342	18881895	110
chr16	18860666	18860776	SMG1	chr16	18856342	18907694	110
chr16	18860666	18860776	SMG1	chr16	18856345	18907694	110
chr16	18863649	18863851	SMG1	chr16	18856339	18888447	202
chr16	18863649	18863851	SMG1	chr16	18856340	18926598	202
chr16	18863649	18863851	SMG1	chr16	18856340	18931015	202
chr16	18863649	18863851	SMG1	chr16	18856342	18881895	202
chr16	18863649	18863851	SMG1	chr16	18856342	18907694	202
chr16	18863649	18863851	SMG1	chr16	18856345	18907694	202
chr16	18864001	18864144	SMG1	chr16	18856339	18888447	143
chr16	18864001	18864144	SMG1	chr16	18856340	18926598	143
chr16	18864001	18864144	SMG1	chr16	18856340	18931015	143
chr16	18864001	18864144	SMG1	chr16	18856342	18881895	143
chr16	18864001	18864144	SMG1	chr16	18856342	18907694	143
chr16	18864001	18864144	SMG1	chr16	18856345	18907694	143
chr16	18866620	18866775	SMG1	chr16	18856339	18888447	155
chr16	18866620	18866775	SMG1	chr16	18856340	18926598	155
chr16	18866620	18866775	SMG1	chr16	18856340	18931015	155
chr16	18866620	18866775	SMG1	chr16	18856342	18881895	155
chr16	18866620	18866775	SMG1	chr16	18856342	18907694	155
chr16	18866620	18866775	SMG1	chr16	18856345	18907694	155
chr16	18868189	18868354	SMG1	chr16	18856339	18888447	165
chr16	18868189	18868354	SMG1	chr16	18856340	18926598	165
chr16	18868189	18868354	SMG1	chr16	18856340	18931015	165
chr16	18868189	18868354	SMG1	chr16	18856342	18881895	165
chr16	18868189	18868354	SMG1	chr16	18856342	18907694	165
chr16	18868189	18868354	SMG1	chr16	18856345	18907694	165
chr16	18868522	18868719	SMG1	chr16	18856339	18888447	197
chr16	18868522	18868719	SMG1	chr16	18856340	18926598	197
chr16	18868522	18868719	SMG1	chr16	18856340	18931015	197
chr16	18868522	18868719	SMG1	chr16	18856342	18881895	197
chr16	18868522	18868719	SMG1	chr16	18856342	18907694	197
chr16	18868522	18868719	SMG1	chr16	18856345	18907694	197
chr16	18869103	18869303	SMG1	chr16	18856339	18888447	200
chr16	18869103	18869303	SMG1	chr16	18856340	18926598	200
chr16	18869103	18869303	SMG1	chr16	18856340	18931015	200
chr16	18869103	18869303	SMG1	chr16	18856342	18881895	200
chr16	18869103	18869303	SMG1	chr16	18856342	18907694	200
chr16	18869103	18869303	SMG1	chr16	18856345	18907694	200
chr16	18869853	18869994	SMG1	chr16	18856339	18888447	141
chr16	18869853	18869994	SMG1	chr16	18856340	18926598	141
chr16	18869853	18869994	SMG1	chr16	18856340	18931015	141
chr16	18869853	18869994	SMG1	chr16	18856342	18881895	141
chr16	18869853	18869994	SMG1	chr16	18856342	18907694	141
chr16	18869853	18869994	SMG1	chr16	18856345	18907694	141
chr16	18870609	18870711	SMG1	chr16	18856339	18888447	102
chr16	18870609	18870711	SMG1	chr16	18856340	18926598	102
chr16	18870609	18870711	SMG1	chr16	18856340	18931015	102
chr16	18870609	18870711	SMG1	chr16	18856342	18881895	102
chr16	18870609	18870711	SMG1	chr16	18856342	18907694	102
chr16	18870609	18870711	SMG1	chr16	18856345	18907694	102
chr16	18870800	18870888	SMG1	chr16	18856339	18888447	88
chr16	18870800	18870888	SMG1	chr16	18856340	18926598	88
chr16	18870800	18870888	SMG1	chr16	18856340	18931015	88
chr16	18870800	18870888	SMG1	chr16	18856342	18881895	88
chr16	18870800	18870888	SMG1	chr16	18856342	18907694	88
chr16	18870800	18870888	SMG1	chr16	18856345	18907694	88
chr16	18871363	18871482	SMG1	chr16	18856339	18888447	119
chr16	18871363	18871482	SMG1	chr16	18856340	18926598	119
chr16	18871363	18871482	SMG1	chr16	18856340	18931015	119
chr16	18871363	18871482	SMG1	chr16	18856342	18881895	119
chr16	18871363	18871482	SMG1	chr16	18856342	18907694	119
chr16	18871363	18871482	SMG1	chr16	18856345	18907694	119
chr16	18872183	18872345	SMG1	chr16	18856339	18888447	162
chr16	18872183	18872345	SMG1	chr16	18856340	18926598	162
chr16	18872183	18872345	SMG1	chr16	18856340	18931015	162
chr16	18872183	18872345	SMG1	chr16	18856342	18881895	162
chr16	18872183	18872345	SMG1	chr16	18856342	18907694	162
chr16	18872183	18872345	SMG1	chr16	18856345	18907694	162
chr16	18872493	18872624	SMG1	chr16	18856339	18888447	131
chr16	18872493	18872624	SMG1	chr16	18856340	18926598	131
chr16	18872493	18872624	SMG1	chr16	18856340	18931015	131
chr16	18872493	18872624	SMG1	chr16	18856342	18881895	131
chr16	18872493	18872624	SMG1	chr16	18856342	18907694	131
chr16	18872493	18872624	SMG1	chr16	18856345	18907694	131
chr16	18876123	18876393	SMG1	chr16	18856339	18888447	270
chr16	18876123	18876393	SMG1	chr16	18856340	18926598	270
chr16	18876123	18876393	SMG1	chr16	18856340	18931015	270
chr16	18876123	18876393	SMG1	chr16	18856342	18881895	270
chr16	18876123	18876393	SMG1	chr16	18856342	18907694	270
chr16	18876123	18876393	SMG1	chr16	18856345	18907694	270
chr16	18877130	18877232	SMG1	chr16	18856339	18888447	102
chr16	18877130	18877232	SMG1	chr16	18856340	18926598	102
chr16	18877130	18877232	SMG1	chr16	18856340	18931015	102
chr16	18877130	18877232	SMG1	chr16	18856342	18881895	102
chr16	18877130	18877232	SMG1	chr16	18856342	18907694	102
chr16	18877130	18877232	SMG1	chr16	18856345	18907694	102
chr16	18879494	18879719	SMG1	chr16	18856339	18888447	225
chr16	18879494	18879719	SMG1	chr16	18856340	18926598	225
chr16	18879494	18879719	SMG1	chr16	18856340	18931015	225
chr16	18879494	18879719	SMG1	chr16	18856342	18881895	225
chr16	18879494	18879719	SMG1	chr16	18856342	18907694	225
chr16	18879494	18879719	SMG1	chr16	18856345	18907694	225
chr16	18882164	18882338	SMG1	chr16	18856339	18888447	174
chr16	18882164	18882338	SMG1	chr16	18856340	18926598	174
chr16	18882164	18882338	SMG1	chr16	18856340	18931015	174
chr16	18882164	18882338	SMG1	chr16	18856342	18907694	174
chr16	18882164	18882338	SMG1	chr16	18856345	18907694	174
chr16	18884069	18884167	SMG1	chr16	18856339	18888447	98
chr16	18884069	18884167	SMG1	chr16	18856340	18926598	98
chr16	18884069	18884167	SMG1	chr16	18856340	18931015	98
chr16	18884069	18884167	SMG1	chr16	18856342	18907694	98
chr16	18884069	18884167	SMG1	chr16	18856345	18907694	98
chr16	18885089	18885162	SMG1	chr16	18856339	18888447	73
chr16	18885089	18885162	SMG1	chr16	18856340	18926598	73
chr16	18885089	18885162	SMG1	chr16	18856340	18931015	73
chr16	18885089	18885162	SMG1	chr16	18856342	18907694	73
chr16	18885089	18885162	SMG1	chr16	18856345	18907694	73
chr16	18885540	18885666	SMG1	chr16	18856339	18888447	126
chr16	18885540	18885666	SMG1	chr16	18856340	18926598	126
chr16	18885540	18885666	SMG1	chr16	18856340	18931015	126
chr16	18885540	18885666	SMG1	chr16	18856342	18907694	126
chr16	18885540	18885666	SMG1	chr16	18856345	18907694	126
chr16	18889371	18889585	SMG1	chr16	18856340	18926598	214
chr16	18889371	18889585	SMG1	chr16	18856340	18931015	214
chr16	18889371	18889585	SMG1	chr16	18856342	18907694	214
chr16	18889371	18889585	SMG1	chr16	18856345	18907694	214
chr16	18890862	18890921	SMG1	chr16	18856340	18926598	59
chr16	18890862	18890921	SMG1	chr16	18856340	18931015	59
chr16	18890862	18890921	SMG1	chr16	18856342	18907694	59
chr16	18890862	18890921	SMG1	chr16	18856345	18907694	59
chr16	18892217	18892354	SMG1	chr16	18856340	18926598	137
chr16	18892217	18892354	SMG1	chr16	18856340	18931015	137
chr16	18892217	18892354	SMG1	chr16	18856342	18907694	137
chr16	18892217	18892354	SMG1	chr16	18856345	18907694	137
chr16	18896051	18896207	SMG1	chr16	18856340	18926598	156
chr16	18896051	18896207	SMG1	chr16	18856340	18931015	156
chr16	18896051	18896207	SMG1	chr16	18856342	18907694	156
chr16	18896051	18896207	SMG1	chr16	18856345	18907694	156
chr16	18896792	18896956	SMG1	chr16	18856340	18926598	164
chr16	18896792	18896956	SMG1	chr16	18856340	18931015	164
chr16	18896792	18896956	SMG1	chr16	18856342	18907694	164
chr16	18896792	18896956	SMG1	chr16	18856345	18907694	164
chr16	18925949	18926041	SMG1	chr16	18919064	18926692	92
chr16	18925949	18926041	SMG1	chr16	18919064	18931063	92
chr16	18925949	18926041	SMG1	chr16	18856340	18926598	92
chr16	18925949	18926041	SMG1	chr16	18856340	18931015	92
chr16	75656206	75656611	TERF2IP	chr16	75656221	75657429	390
chr16	89285439	89285562	ANKRD11	chr16	89284311	89285440	1
chr17	5130367	5130439	USP6	chr17	5129068	5138764	72
chr17	5130367	5130439	USP6	chr17	5122481	5140948	72
chr17	5130367	5130439	USP6	chr17	5124643	5140948	72
chr17	5130367	5130439	USP6	chr17	5124685	5140948	72
chr17	5130367	5130439	USP6	chr17	5127305	5140948	72
chr17	5130601	5130684	USP6	chr17	5129068	5138764	83
chr17	5130601	5130684	USP6	chr17	5122481	5140948	83
chr17	5130601	5130684	USP6	chr17	5124643	5140948	83
chr17	5130601	5130684	USP6	chr17	5124685	5140948	83
chr17	5130601	5130684	USP6	chr17	5127305	5140948	83
chr17	5132395	5132435	USP6	chr17	5129068	5138764	40
chr17	5132395	5132435	USP6	chr17	5131760	5140669	40
chr17	5132395	5132435	USP6	chr17	5122481	5140948	40
chr17	5132395	5132435	USP6	chr17	5124643	5140948	40
chr17	5132395	5132435	USP6	chr17	5124685	5140948	40
chr17	5132395	5132435	USP6	chr17	5127305	5140948	40
chr17	5132909	5132990	USP6	chr17	5129068	5138764	81
chr17	5132909	5132990	USP6	chr17	5131760	5140669	81
chr17	5132909	5132990	USP6	chr17	5122481	5140948	81
chr17	5132909	5132990	USP6	chr17	5124643	5140948	81
chr17	5132909	5132990	USP6	chr17	5124685	5140948	81
chr17	5132909	5132990	USP6	chr17	5127305	5140948	81
chr17	5133442	5133550	USP6	chr17	5129068	5138764	108
chr17	5133442	5133550	USP6	chr17	5131760	5140669	108
chr17	5133442	5133550	USP6	chr17	5122481	5140948	108
chr17	5133442	5133550	USP6	chr17	5124643	5140948	108
chr17	5133442	5133550	USP6	chr17	5124685	5140948	108
chr17	5133442	5133550	USP6	chr17	5127305	5140948	108
chr17	5133886	5133996	USP6	chr17	5129068	5138764	110
chr17	5133886	5133996	USP6	chr17	5131760	5140669	110
chr17	5133886	5133996	USP6	chr17	5122481	5140948	110
chr17	5133886	5133996	USP6	chr17	5124643	5140948	110
chr17	5133886	5133996	USP6	chr17	5124685	5140948	110
chr17	5133886	5133996	USP6	chr17	5127305	5140948	110
chr17	5135233	5135282	USP6	chr17	5129068	5138764	49
chr17	5135233	5135282	USP6	chr17	5131760	5140669	49
chr17	5135233	5135282	USP6	chr17	5122481	5140948	49
chr17	5135233	5135282	USP6	chr17	5124643	5140948	49
chr17	5135233	5135282	USP6	chr17	5124685	5140948	49
chr17	5135233	5135282	USP6	chr17	5127305	5140948	49
chr17	5135807	5135928	USP6	chr17	5129068	5138764	121
chr17	5135807	5135928	USP6	chr17	5131760	5140669	121
chr17	5135807	5135928	USP6	chr17	5122481	5140948	121
chr17	5135807	5135928	USP6	chr17	5124643	5140948	121
chr17	5135807	5135928	USP6	chr17	5124685	5140948	121
chr17	5135807	5135928	USP6	chr17	5127305	5140948	121
chr17	5136639	5136734	USP6	chr17	5129068	5138764	95
chr17	5136639	5136734	USP6	chr17	5131760	5140669	95
chr17	5136639	5136734	USP6	chr17	5122481	5140948	95
chr17	5136639	5136734	USP6	chr17	5124643	5140948	95
chr17	5136639	5136734	USP6	chr17	5124685	5140948	95
